J0,epsilon,scaled_imaginary,scaled_magnitude,scaled_real,tau,time
0.80462567924550854,0.0050000000000000001,0.0041148041465972748,0.80528779178385479,0.80527727894368917,0.90711691722590926,12900
0.80390703492673565,0.0050000000000000001,0.0041186379380356896,0.80457020034994076,0.80455965851680566,0.90887489574766489,12925
0.80318729722838589,0.0050000000000000001,0.0041224539777466431,0.80385151721133852,0.80384094639186676,0.91063287426942052,12950
0.80246646779848729,0.0050000000000000001,0.004126251969750595,0.80313174405553733,0.80312114425805736,0.91239085279117615,12975
0.80174454828748598,0.0050000000000000001,0.0041300316231402635,0.80241088247588488,0.80240025371040369,0.91414883131293179,13000
0.99920899142014286,0.01,-0.08768463469106838,1.1681449805295736,1.1648493895673946,0.056255312696180414,400
0.99910704823839003,0.01,-0.10803326450443898,1.1370787701993159,1.1319350438070652,0.059771269739691692,425
0.99899893236320536,0.01,-0.12017829053449644,1.1050613417786803,1.0985070539499979,0.063287226783202963,450
0.9988846447969284,0.01,-0.12483832566888106,1.0734890889872406,1.0662055226919649,0.066803183826714241,475
0.99876418659910904,0.01,-0.12298893701521606,1.0436422847278155,1.0363700786127328,0.070319140870225519,500
0.99863755888649719,0.01,-0.11577812932656441,1.0166283302165209,1.0100141516674273,0.073835097913736797,525
0.99850476283303158,0.01,-0.10444310219111827,0.99332559582802038,0.98781950665685236,0.077351054957248075,550
0.99836579966982719,0.01,-0.090232905110017053,0.97433644587095325,0.97014923212248516,0.080867012000759353,575
0.99822067068516362,0.01,-0.074340791608357243,0.95995921657585082,0.95707635233139254,0.084382969044270631,600
0.99806937722446964,0.01,-0.057849056292129102,0.9501871237696945,0.94842451300239738,0.087898926087781895,625
0.99791192069031187,0.01,-0.041688027675571421,0.94473702945598603,0.94381680593950079,0.091414883131293173,650
0.99774830254237845,0.01,-0.026609780785368898,0.94310420897511982,0.94272873540225821,0.094930840174804451,675
0.9975785242974653,0.01,-0.013176111822278548,0.94463345452439651,0.94454155730912226,0.098446797218315729,700
0.99740258752945932,0.01,-0.0017594504503423427,0.94859432123424881,0.94859268952062759,0.10196275426182701,725
0.99722049386932343,0.01,0.007445279057269198,0.95424957822668,0.95422053287778097,0.10547871130533829,750
0.9970322450050787,0.01,0.014400273312267174,0.96090969560896489,0.96080178769808988,0.10899466834884956,775
0.99683784268178732,0.01,0.01919857286561652,0.96797053838116354,0.9677801289414053,0.11251062539236083,800
0.9966372887015349,0.01,0.022034513364838526,0.97493488447622356,0.97468585153855702,0.11602658243587211,825
0.9964305849234113,0.01,0.023173330077394531,0.98142038555725353,0.98114676270192736,0.11954253947938338,850
0.99621773326349228,0.01,0.022922002482953709,0.98715730447244565,0.98689114170483672,0.12305849652289466,875
0.99599873569481945,0.01,0.021602991105157,0.99197924557681116,0.99174398633440175,0.12657445356640593,900
0.99577359424737943,0.01,0.019532036380338264,0.99580958226737681,0.99561801093108215,0.13009041060991722,925
0.99554231100808344,0.01,0.017000703834968031,0.99864567770396762,0.99850095927141325,0.13360636765342848,950
0.9953048881207458,0.01,0.014263909070534719,1.0005424428901699,1.0004407633251737,0.13712232469693977,975
0.99506132778606193,0.01,0.011532268927360891,1.0015963337189866,1.0015299408867926,0.14063828174045104,1000
0.99481163226158542,0.01,0.008968820532949319,1.0019305537224539,1.0018904105444022,0.14415423878396233,1025
0.99455580386170461,0.01,0.0066894364992895316,1.0016819789050093,1.0016596419454951,0.14767019582747359,1050
0.9942938449576193,0.01,0.0047661419745011532,1.0009901286227296,1.000978781738568,0.15118615287098486,1075
0.99402575797731585,0.01,0.0032324997571019582,0.99998835051980672,0.9999831259179548,0.15470210991449615,1100
0.99375154540554278,0.01,0.0020902599892878931,0.99879725441502643,0.99879506718854616,0.15821806695800741,1125
0.99347120978378434,0.01,0.0013165545501469965,0.99752031370677463,0.99751944489407252,0.16173402400151871,1150
0.99318475371023485,0.01,0.00087103549910108494,0.99624145315285773,0.99624107237017523,0.16524998104502997,1175
0.99289217983977174,0.01,0.0007024947443442154,0.99502436204301792,0.99502411405967883,0.16876593808854126,1200
0.9925934908839289,0.01,0.00075464353702057833,0.9939132160096309,0.99391292952236976,0.17228189513205253,1225
0.99228868961086691,0.01,0.00097086338402971274,0.99293446199828639,0.99293398735672056,0.17579785217556379,1250
0.99197777884534766,0.01,0.0012978559040490217,0.99209931962423847,0.99209847070183987,0.17931380921907508,1275
0.99166076146870119,0.01,0.0016882128320800031,0.99140667558816686,0.99140523820394155,0.18282976626258635,1300
0.99133764041880024,0.01,0.00210199674262064,0.99084609068244556,0.9908438610751843,0.18634572330609764,1325
0.99100841869002632,0.01,0.0025074686261471889,0.9904006942335245,0.99039752005916104,0.1898616803496089,1350
0.99067309933324166,0.01,0.0028811226425653571,0.99004980128405706,0.99004560912864981,0.19337763739312019,1375
0.99033168545575578,0.01,0.0032071948220530506,0.98977114688736545,0.98976595067324069,0.19689359443663146,1400
0.98998418022129564,0.01,0.0034768053821043008,0.98954268459179606,0.98953657661224115,0.20040955148014272,1425
0.98963058684996963,0.01,0.0036868778934420299,0.9893439394472977,0.98933706968479507,0.20392550852365401,1450
0.98927090861823874,0.01,0.003838956589636156,0.98915693840519403,0.98914948880714682,0.20744146556716528,1475
0.98890514885887915,0.01,0.003938018873625407,0.98896676301784892,0.98895892248432293,0.21095742261067657,1500
0.98853331096094987,0.01,0.0039913559745911346,0.988761782102485,0.98875372607336665,0.21447337965418783,1525
0.98815539836975741,0.01,0.0040075724392846408,0.98853362727892957,0.98852550378044446,0.21798933669769913,1550
0.98777141458682061,0.01,0.0039957357112091856,0.98827697393964342,0.98826889626023595,0.22150529374121039,1575
0.98738136316983305,0.01,0.0039646909127675932,0.98798918604905184,0.98798123108479852,0.22502125078472165,1600
0.9869852477326283,0.01,0.0039225431445133975,0.98766987669712147,0.98766208745207307,0.22853720782823295,1625
0.98658307194514239,0.01,0.00387629992980621,0.98732042869918701,0.98731281933620241,0.23205316487174421,1650
0.98617483953337459,0.01,0.0038316594949483872,0.98694351155101112,0.9869360736026197,0.2355691219152555,1675
0.98576055427935094,0.01,0.0037929259645672173,0.98654262323825925,0.98653533194632892,0.23908507895876677,1700
0.98534022002108368,0.01,0.0037630298601544318,0.98612167806949458,0.98611449820234742,0.24260103600227806,1725
0.98491384065253307,0.01,0.003743631151324772,0.98568465501172442,0.98567754582895162,0.24611699304578932,1750
0.98448142012356643,0.01,0.0037352822163766392,0.98523531503174122,0.98522823429521056,0.24963295008930059,1775
0.98404296243991751,0.01,0.0037376291666005551,0.98477699071735381,0.9847698977804612,0.25314890713281185,1800
0.98359847166314573,0.01,0.0037496318654589708,0.98431244698795339,0.98430530505340974,0.25666486417632317,1825
0.98314795191059356,0.01,0.0037697854456989889,0.98384380801933913,0.98383658566638377,0.26018082121983443,1850
0.98269140735534577,0.01,0.0037963290273284036,0.98337254261860085,0.98336521468988736,0.2636967782633457,1875
0.98222884222618367,0.01,0.0038274305073776943,0.98289949820056577,0.98289204612644787,0.26721273530685696,1900
0.98176026080754508,0.01,0.0038613395722266971,0.98242497223370995,0.98241738386752586,0.27072869235036828,1925
0.98128566743947676,0.01,0.0038965043225013844,0.98194880951516161,0.98194107855935431,0.27424464939387955,1950
0.98080506651759203,0.01,0.0039316499539488346,0.98147051384949235,0.98146263896524655,0.27776060643739081,1975
0.98031846249302546,0.01,0.0039658206729612823,0.98098936356399113,0.98098134727020903,0.28127656348090208,2000
0.97982585987238469,0.01,0.0039983883295205414,0.98050452168655433,0.98049636916132688,0.28479252052441334,2025
0.97932726321770769,0.01,0.0040290330358901272,0.98001513341102287,0.98000685130636744,0.28830847756792466,2050
0.97882267714641191,0.01,0.0040577022498420332,0.97952040553288544,0.97951200090032586,0.29182443461143592,2075
0.97831210633124999,0.01,0.0040845554147146013,0.97901966470211077,0.97901114410434453,0.29534039165494719,2100
0.97779555550025998,0.01,0.0041099012797601838,0.97851239345760976,0.97850376231346725,0.29885634869845845,2125
0.97727302943671701,0.01,0.0041341345235801508,0.97799824493833443,0.97798950711866195,0.30237230574196972,2150
0.9767445329790837,0.01,0.0041576773545549898,0.97747703878814984,0.97746819645299243,0.30588826278548104,2175
0.97621007102096113,0.01,0.0041809304760892819,0.97694874199204773,0.97693979563747868,0.3094042198289923,2200
0.97566964851103788,0.01,0.0042042363117737952,0.97641343914118284,0.97640438780893812,0.31292017687250356,2225
0.97512327045303915,0.01,0.0042278558264471564,0.97587129690328867,0.97586213849847536,0.31643613391601483,2250
0.97457094190567495,0.01,0.0042519587920247723,0.97532252729304036,0.97531325895412413,0.31995209095952615,2275
0.97401266798258923,0.01,0.0042766260568704367,0.97476735375183465,0.97475797222178384,0.32346804800303741,2300
0.97344845385230538,0.01,0.0043018613850269076,0.97420598314862161,0.97419648510513324,0.32698400504654868,2325
0.97287830473817516,0.01,0.0043276098039952103,0.97363858571733342,0.97362896803198784,0.33049996209005994,2350
0.97230222591832327,0.01,0.0043537791650263375,0.97306528377883228,0.97305554368831471,0.3340159191335712,2375
0.97172022272559266,0.01,0.00438026176498609,0.97248614898240748,0.97247628416815579,0.33753187617708252,2400
0.97113230054749233,0.01,0.0044069533522586423,0.97190120685624393,0.97189121544068624,0.34104783322059379,2425
0.97053846482613881,0.01,0.0044337675575849304,0.97131044676526224,0.97130032724208359,0.34456379026410505,2450
0.96993872105820178,0.01,0.0044606446496351726,0.97071383499149844,0.97070358611329532,0.34807974730761632,2475
0.96933307479484698,0.01,0.0044875544013085536,0.97011132859129745,0.9701009492401641,0.35159570435112758,2500
0.96872153164167929,0.01,0.004514493658109491,0.96950288792096884,0.96949237698607493,0.3551116613946389,2525
0.96810409725868518,0.01,0.0045414798338605008,0.96888848620017387,0.96887784248179765,0.35862761843815016,2550
0.9674807773601739,0.01,0.0045685419586904176,0.9682681151171838,0.96825733726987873,0.36214357548166143,2575
0.96685157771471919,0.01,0.0045957110408277576,0.96764178617583951,0.96763087269557413,0.36565953252517269,2600
