envelope,epsilon,fit_window_early,fit_window_late,local_slope,rms_envelope,time
0.00018158281394975071,0.0050000000000000001,0,0,-0.98516382300613259,0.00021323994487699384,8425
0.00018121526222901341,0.0050000000000000001,0,0,-0.97951545943669771,0.00021262019298530106,8450
0.00018084892586072191,0.0050000000000000001,0,0,-0.97394553599224309,0.00021200757771819187,8475
0.00018048379538198619,0.0050000000000000001,0,0,-0.96845035819387704,0.00021140196875889743,8500
0.00018011986150164963,0.0050000000000000001,0,0,-0.96302665989514935,0.00021080324020197893,8525
0.00017975711511134475,0.0050000000000000001,0,0,-0.95767151434642983,0.00021021127021018048,8550
0.0001793955472862666,0.0050000000000000001,0,0,-0.95238224234708468,0.0002096259407386384,8575
0.00017903514927535168,0.0050000000000000001,0,0,-0.94715632630800428,0.00020904713732281788,8600
0.00017867591248186315,0.0050000000000000001,0,0,-0.94199133723486739,0.00020847474892183072,8625
0.00017831782843657194,0.0050000000000000001,0,0,-0.9368848793228608,0.00020790866780557302,8650
0.00017796088876664864,0.0050000000000000001,0,0,-0.9318345544299973,0.00020734878947251372,8675
0.00017760508516391377,0.0050000000000000001,0,0,-0.92683794628487703,0.00020679501258490939,8700
0.00017725040935617171,0.0050000000000000001,0,0,-0.92189262218471413,0.00020624723890953013,8725
0.00017689685308496875,0.0050000000000000001,0,0,-0.91699614833510168,0.00020570537325434612,8750
0.0001765444080923113,0.0050000000000000001,0,0,-0.91214611396139844,0.0002051693233946624,8775
0.00017619306611776843,0.0050000000000000001,0,0,-0.90734015900284248,0.00020463899998547939,8800
0.00017584281890609398,0.0050000000000000001,0,0,-0.9025760004917629,0.00020411431645999596,8825
0.00017549365822421399,0.0050000000000000001,0,0,-0.89785145360201568,0.00020359518891681209,8850
0.00017514557588528654,0.0050000000000000001,0,0,-0.89316444462610889,0.00020308153600026834,8875
0.00017479856377669662,0.0050000000000000001,0,0,-0.88851301459658316,0.00020257327877934428,8900
0.00017445261388841196,0.0050000000000000001,0,0,-0.88389531379220898,0.00020207034063060588,8925
0.0001741077183381241,0.0050000000000000001,0,0,-0.87930958866286346,0.0002015726471299406,8950
0.00017376386939005255,0.0050000000000000001,0,0,-0.87475416365782621,0.00020108012595644888,8975
0.00017342105946511612,0.0050000000000000001,0,0,-0.87022742100157302,0.00020059270681011969,9000
0.00017307928114127175,0.0050000000000000001,0,0,-0.86572778147274221,0.00020011032134309878,9025
0.00017273852714404971,0.0050000000000000001,0,0,-0.86125368887201148,0.00019963290310272085,9050
0.00017239879032851331,0.0050000000000000001,0,0,-0.85680360008086609,0.00019916038748324659,9075
0.00017206006365489389,0.0050000000000000001,0,0,-0.8523759816562233,0.00019869271168256316,9100
0.00017172234016087941,0.0050000000000000001,0,0,-0.84796931282357946,0.00019822981466002942,9125
0.00017138561293387477,0.0050000000000000001,0,0,-0.84358209380525295,0.00019777163709213639,9150
0.00017104987508648106,0.0050000000000000001,0,0,-0.83921285764608911,0.00019731812132360116,9175
0.00017071511973796436,0.0050000000000000001,0,0,-0.83486018327926104,0.00019686921131273742,9200
0.00017038134000369314,0.0050000000000000001,0,0,-0.83052270753159974,0.00019642485257125687,9225
0.00017004852899349276,0.0050000000000000001,0,0,-0.82619913400912992,0.00019598499209984925,9250
0.00016971667981876439,0.0050000000000000001,0,0,-0.82188823740784756,0.00019554957832179708,9275
0.00016938578560715282,0.0050000000000000001,0,0,-0.81758886253146557,0.00019511856101738764,9300
0.00016905583952267112,0.0050000000000000001,0,0,-0.81329991813527158,0.00019469189126194316,9325
0.00016872683478859549,0.0050000000000000001,0,0,-0.80902036647262321,0.00019426952136991144,9350
0.00016839876471019526,0.0050000000000000001,0,0,-0.80474921003838062,0.00019385140484673284,9375
0.00016807162269448473,0.0050000000000000001,0,0,-0.80048547734190834,0.00019343749634924496,9400
0.00016774540226463804,0.0050000000000000001,0,0,-0.79622820963004415,0.00019302775165435954,9425
0.00016742009706744292,0.0050000000000000001,0,0,-0.79197645025715246,0.00019262212763479993,9450
0.00016709570087306781,0.0050000000000000001,0,0,-0.78772923795759198,0.00019222058223995197,9475
0.00016677220756737175,0.0050000000000000001,0,0,-0.7834856046774803,0.00019182307447945538,9500
0.00016644961113788145,0.0050000000000000001,0,0,-0.77924457793073998,0.00019142956440708516,9525
0.00016612790565527524,0.0050000000000000001,0,0,-0.7750051870225434,0.00019104001310273915,9550
0.00016580708525268197,0.0050000000000000001,0,0,-0.77076647199100989,0.0001906543826508979,9575
0.00016548714410527065,0.0050000000000000001,0,0,-0.76652749375148233,0.00019027263611466312,9600
0.00016516807641246399,0.0050000000000000001,0,0,-0.76228734390497266,0.00018989473750529687,9625
0.0001648498763846944,0.0050000000000000001,0,0,-0.75804515274376172,0.00018952065174795046,9650
0.00016453253823599023,0.0050000000000000001,0,0,-0.75380009436503315,0.00018915034464489326,9675
0.00016421605618292218,0.0050000000000000001,0,0,-0.74955138826589973,0.00018878378283794118,9700
0.00016390042444965771,0.0050000000000000001,0,0,-0.74529829729658559,0.0001884209337719101,9725
0.00016358563727815275,0.0050000000000000001,0,0,-0.74104012240809425,0.00018806176566077515,9750
0.00016327168894194886,0.0050000000000000001,0,0,-0.73677619501086156,0.00018770624745784872,9775
0.00016295857376169299,0.0050000000000000001,0,0,-0.73250586808353546,0.00018735434883075747,9800
0.00016264628612039288,0.0050000000000000001,0,0,-0.728228507228323,0.00018700604014139455,9825
0.00016233482047655991,0.0050000000000000001,0,0,-0.72394348285706656,0.00018666129243043281,9850
0.00016202417137374539,0.0050000000000000001,0,0,-0.71965016440958607,0.00018632007740549262,9875
0.00016171433344549022,0.0050000000000000001,0,0,-0.7153479171863637,0.00018598236743172386,9900
0.00016140530141530533,0.0050000000000000001,0,0,-0.71103610199020295,0.0001856481355234181,9925
0.00016109707009191385,0.0050000000000000001,0,0,-0.70671407734994318,0.00018531735533532529,9950
0.00016078963436053114,0.0050000000000000001,0,0,-0.70238120377189261,0.00018499000115257774,9975
0.00016048298917137465,0.0050000000000000001,0,0,-0.69803684924681875,0.00018466604787848169,10000
0.00016017712952685049,0.0050000000000000001,0,0,-0.69368039510868584,0.00018434547101986323,10025
0.00015987205046892022,0.0050000000000000001,0,0,-0.68931124136793187,0.00018402824667008275,10050
0.00015956774706803178,0.0050000000000000001,0,0,-0.68492881082397616,0.00018371435149020255,10075
0.00015926421441472203,0.0050000000000000001,0,0,-0.68053255144400282,0.00018340376268906108,10100
0.00015896144761460575,0.0050000000000000001,0,0,-0.67612193681270583,0.00018309645800314243,10125
0.00015865944178702568,0.0050000000000000001,0,0,-0.67169646473462308,0.00018279241567713034,10150
0.00015835819206719084,0.0050000000000000001,0,0,-0.66725565431738687,0.00018249161444590844,10175
0.00015805769361124222,0.0050000000000000001,0,0,-0.66279904204020568,0.00018219403351855116,10200
0.00015775794160339301,0.0050000000000000001,0,0,-0.65832617741125432,0.00018189965256457501,10225
0.00015745893126412329,0.0050000000000000001,0,0,-0.65383661880719046,0.00018160845170243719,10250
0.0001571606578583734,0.0050000000000000001,0,0,-0.64932993000616079,0.00018132041149001744,10275
0.00015686311670277326,0.0050000000000000001,0,0,-0.64480567776331554,0.00018103551291662971,10300
0.00015656630317114158,0.0050000000000000001,0,0,-0.6402634306211894,0.00018075373739600713,10325
0.00015627021269775263,0.0050000000000000001,0,0,-0.63570275890901939,0.00018047506675968595,10350
0.0001559748407781722,0.0050000000000000001,0,0,-0.63112323576956442,0.00018019948325028067,10375
0.00015568018296775016,0.0050000000000000001,0,0,-0.62652443890465292,0.00017992696951426635,10400
0.0001553862348781142,0.0050000000000000001,0,0,-0.62190595266565651,0.0001796575085940479,10425
0.00015509299217218928,0.0050000000000000001,0,0,-0.6172673701421445,0.00017939108391926362,10450
0.000154800450558374,0.0050000000000000001,0,0,-0.61260829492789526,0.00017912767929742092,10475
0.0001545086057845259,0.0050000000000000001,0,0,-0.60792834235121518,0.00017886727890407394,10500
0.00015421745363234756,0.0050000000000000001,0,0,-0.60322714008066214,0.00017860986727281407,10525
0.00015392698991265668,0.0050000000000000001,0,0,-0.59850432810458187,0.00017835542928535441,10550
0.00015363721046186574,0.0050000000000000001,0,0,-0.59375955819950832,0.00017810395016195271,10575
0.00015334811113983067,0.0050000000000000001,0,0,-0.58899249305841295,0.00017785541545234783,10600
0.00015305968782907089,0.0050000000000000001,0,0,-0.58420280527207069,0.00017760981102730116,10625
0.00015277193643522743,0.0050000000000000001,0,0,-0.57939017634475931,0.00017736712307074812,10650
0.00015248485288852815,0.0050000000000000001,0,0,-0.57455429586752871,0.00017712733807249826,10675
0.00015219843314597664,0.0050000000000000001,0,0,-0.56969486094908461,0.0001768904428213786,10700
0.00015191267319396046,0.0050000000000000001,0,0,-0.56481157588677888,0.00017665642439870197,10725
0.00015162756905099772,0.0050000000000000001,0,0,-0.55990415203427801,0.00017642527017195612,10750
0.0001513431167703748,0.0050000000000000001,0,0,-0.55497230777064033,0.00017619696778864449,10775
0.00015105931244248038,0.0050000000000000001,0,0,-0.550015768474168,0.00017597150517025418,10800
0.00015077615219669823,0.0050000000000000001,0,0,-0.545034266401899,0.00017574887050636939,10825
0.00015049363220276068,0.0050000000000000001,0,0,-0.54002754041721346,0.00017552905224898086,10850
0.00015021174867150787,0.0050000000000000001,0,0,-0.53499533556055212,0.00017531203910705319,10875
0.00014993049785502305,0.0050000000000000001,0,0,-0.52993740251713461,0.00017509782004140398,10900
0.00014964987604613279,0.0050000000000000001,0,0,-0.52485349704829787,0.00017488638425991763,10925
0.00014936987957728392,0.0050000000000000001,0,0,-0.51974337952356109,0.00017467772121307508,10950
0.00014909050481882603,0.0050000000000000001,0,0,-0.51460681465550806,0.00017447182058973236,10975
0.00014881174817675668,0.0050000000000000001,0,0,-0.50944357152911834,0.00017426867231303905,11000
0.0001485336060900248,0.0050000000000000001,0,0,-0.5042534239807992,0.00017406826653636052,11025
0.00014825607502753042,0.0050000000000000001,0,0,-0.49903615132029699,0.00017387059363906376,11050
0.00014797915148500145,0.0050000000000000001,0,0,-0.49379153929521635,0.00017367564422204624,11075
0.00014770283198197077,0.0050000000000000001,0,0,-0.48851938120606064,0.00017348340910293186,11100
0.00014742711305910203,0.0050000000000000001,0,0,-0.48321947897261452,0.00017329387931091963,11125
0.00014715199127611671,0.0050000000000000001,0,0,-0.47789164398932371,0.0001731070460813415,11150
0.00014687746321054757,0.0050000000000000001,0,0,-0.4725356976052808,0.00017292290085005235,11175
0.00014660352545749217,0.0050000000000000001,0,0,-0.46715147110080579,0.00017274143524783001,11200
0.00014633017463044963,0.0050000000000000001,0,0,-0.46173880513219956,0.00017256264109499083,11225
0.00014605740736321657,0.0050000000000000001,0,0,-0.45629754864899041,0.00017238651039642821,11250
0.00014578522031269821,0.0050000000000000001,0,0,-0.45082755740827452,0.00017221303533724797,11275
0.00014551361016237169,0.0050000000000000001,0,0,-0.4453286922607731,0.00017204220827911633,11300
0.00014524257362603867,0.0050000000000000001,0,0,-0.43980081741051436,0.00017187402175735476,11325
0.00014497210745144251,0.0050000000000000001,0,0,-0.43424379890939235,0.0001717084684787274,11350
0.00014470220842330083,0.0050000000000000001,0,0,-0.42865750357418619,0.00017154554131978099,11375
0.00014443287336534516,0.0050000000000000001,0,0,-0.42304179849475076,0.00017138523332552833,11400
0.00014416409914104147,0.0050000000000000001,0,0,-0.41739655121637043,0.00017122753770822238,11425
0.00014389588265280393,0.0050000000000000001,0,0,-0.41172163058490696,0.00017107244784596225,11450
0.00014362822083967917,0.0050000000000000001,0,0,-0.40601690815174152,0.0001709199572808966,11475
0.00014336111067366243,0.0050000000000000001,0,0,-0.40028225995865796,0.0001707700597168519,11500
0.00014309454915497838,0.0050000000000000001,0,0,-0.3945175684593778,0.000170622749016297,11525
0.00014282853330680376,0.0050000000000000001,0,0,-0.38872272431626698,0.00017047801919665292,11550
0.00014256306016999833,0.0050000000000000001,0,0,-0.38289762781960235,0.00017033586442605615,11575
0.00014229812679844093,0.0050000000000000001,0,0,-0.37704218972135095,0.00017019627901876635,11600
0.00014203373025551636,0.0050000000000000001,0,0,-0.37115633136932047,0.00017005925743046897,11625
0.00014176986761218859,0.0050000000000000001,0,0,-0.36523998408620173,0.00016992479425374934,11650
0.00014150653594691465,0.0050000000000000001,0,0,-0.35929308787922309,0.00016979288421400046,11675
0.00014124373234744814,0.0050000000000000001,0,0,-0.35331558962957388,0.00016966352216598151,11700
0.0001409814539143452,0.0050000000000000001,0,0,-0.34730744098897048,0.00016953670309116607,11725
0.0001407196977657787,0.0050000000000000001,0,0,-0.34126859625735051,0.00016941242209592364,11750
