angular_anomaly,kx,ky,omega_aniso
-4.1176047837321317e-05,-0.77687393051288645,-0.8508619238950661,2.9403445570412323
-3.8935678091345585e-05,-0.70288593713070679,-0.8508619238950661,2.9171275110778399
-7.433798462341823e-05,-0.62889794374852714,-0.8508619238950661,2.8990327728497984
-2.674094894244191e-05,-0.55490995036634749,-0.8508619238950661,2.8853427946515273
-0.00014887543133057513,-0.48092195698416773,-0.8508619238950661,2.875337387351228
-9.2573926906563964e-05,-0.40693396360198808,-0.8508619238950661,2.8683191993516894
-3.7086102939676291e-05,-0.33294597021980843,-0.8508619238950661,2.8636336726930951
0.00019956934859048214,-0.25895797683762878,-0.8508619238950661,2.8606874431112801
0.00026327720743217053,-0.18496998345544913,-0.8508619238950661,2.8589677867397536
0.00028532957166449435,-0.11098199007326948,-0.8508619238950661,2.858063596725974
0.00030950156816356156,-0.036993996691089714,-0.8508619238950661,2.8576861306382657
0.00030950156768483339,0.036993996691089936,-0.8508619238950661,2.8576861306380628
0.00028532957203797338,0.11098199007326959,-0.8508619238950661,2.8580635967259309
0.00026327720743261462,0.18496998345544924,-0.8508619238950661,2.8589677867400449
0.00019956934858337671,0.25895797683762889,-0.8508619238950661,2.8606874431113787
-3.7086102324612735e-05,0.33294597021980854,-0.8508619238950661,2.863633672693644
-9.2573926466471557e-05,0.40693396360198819,-0.8508619238950661,2.8683191993517401
-0.00014887543148778271,0.48092195698416784,-0.8508619238950661,2.8753373873514216
-2.674094894244191e-05,0.55490995036634749,-0.8508619238950661,2.8853427946515273
-7.433798462341823e-05,0.62889794374852714,-0.8508619238950661,2.8990327728497984
-3.8935678091345585e-05,0.70288593713070679,-0.8508619238950661,2.9171275110778399
-4.1176047837321317e-05,0.77687393051288645,-0.8508619238950661,2.9403445570412323
-2.893018582309859e-05,0.85086192389506632,-0.8508619238950661,2.9693639180210933
-2.7855495687845178e-13,0.92484991727724575,-0.8508619238950661,3.0047821007348485
1.446509281984509e-05,-0.92484991727724575,-0.77687393051288645,2.972217362271337
-4.1176048241442498e-05,-0.8508619238950661,-0.77687393051288645,2.9403445570410356
-7.9141597526444576e-05,-0.77687393051288645,-0.77687393051288645,2.9149343987312255
-0.00016812842769758918,-0.70288593713070679,-0.77687393051288645,2.8952955498598647
